"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
400;"250437.jpg";"Ejuke";311;"a";250437;"Chidera";"Ejuke";40;"";53;NA;NA;"0.4";"8.7";-2;0;2;0;FALSE;2;2,9;"2.0";540;2554;71;16;0;0;0;0;46;2;"3.3";"2.0";"2.0";FALSE;877;3;1;1;14;0;0;0;0;0;4;0;3;15;2017-11-16;"Chidera Ejuke";"Midtbane";"VIF"
401;"223098.jpg";"Larsen";307;"a";223098;"Marius";"Larsen";23;"";46;NA;NA;"0.0";"0.0";-4;0;4;0;FALSE;0;0,1;"0.0";55;24;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;7;2017-11-16;"Marius Larsen";"Angrep";"ODD"
402;"131291.jpg";"Aase";310;"u";131291;"Peter";"Aase";NA;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";110;3;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-11-16;"Peter Aase";"Midtbane";"TIL"
403;"61993.jpg";"Keita";311;"u";61993;"Muhamed";"Keita";17;"Lån utløpt";80;0;0;"0.0";"1.5";-5;0;5;0;FALSE;0;2,7;"0.0";4510;833;2;0;0;0;0;0;12;0;"2.0";"0.0";"0.0";FALSE;234;1;0;0;2;0;0;0;0;0;0;0;3;15;2017-11-16;"Muhamed Keita";"Midtbane";"VIF"
404;"167718.jpg";"Gyasi";278;"a";167718;"Raymond";"Gyasi";7;"";49;NA;NA;"0.3";"7.8";-1;0;1;0;FALSE;0;0,3;"1.3";275;251;3;1;0;0;0;0;38;0;"2.2";"1.0";"1.0";FALSE;980;1;2;4;19;0;0;2;0;0;2;0;4;12;2017-11-16;"Raymond Gyasi";"Angrep";"STB"
405;"210519.jpg";"Kpozo";310;"u";210519;"Patrick";"Kpozo";16;"Solgt";42;0;0;"0.0";"1.4";-3;0;3;0;FALSE;0;0,1;"0.0";51;11;2;0;0;0;0;0;6;0;"3.0";"0.0";"0.0";FALSE;180;0;0;1;3;0;0;1;0;0;0;0;2;14;2017-11-16;"Patrick Kpozo";"Forsvar";"TIL"
406;"209518.jpg";"Naglestad";3334;"u";209518;"Markus";"Naglestad";13;"Kontrakt terminert";44;0;0;"0.0";"1.6";-1;0;1;0;FALSE;0;0,4;"0.0";535;497;1;0;0;0;0;0;7;0;"1.2";"0.0";"0.0";FALSE;174;0;0;0;5;0;0;0;0;0;0;0;4;9;2017-11-16;"Markus Naglestad";"Angrep";"SAN"
407;"420674.jpg";"Knezovic";3835;"a";420674;"Ante";"Knezovic";13;"";39;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,5;"0.0";87;156;0;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2017-11-16;"Ante Knezovic";"Keeper";"KBK"
408;"62030.jpg";"Demba Bindia";3334;"a";62030;"Victor";"Demba Bindia";19;"";44;NA;NA;"0.5";"11.1";-1;0;1;0;FALSE;0;0,4;"2.0";157;113;0;3;0;0;0;0;49;6;"2.0";"2.0";"2.0";FALSE;2020;0;2;5;40;0;0;4;2;0;0;0;2;9;2017-11-16;"Victor Demba Bindia";"Forsvar";"SAN"
409;"62024.jpg";"Jääger";311;"a";62024;"Enar";"Jääger";3;"";50;NA;NA;"0.9";"16.4";0;0;0;0;FALSE;2;1,6;"4.7";535;1224;9;29;0;0;0;0;82;1;"3.3";"5.0";"5.0";FALSE;2016;2;2;6;28;0;0;2;0;0;4;0;2;15;2017-11-16;"Enar Jääger";"Forsvar";"VIF"
410;"250280.jpg";"Dioury";310;"a";250280;"Mehdi";"Dioury";4;"";39;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";111;55;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;90;0;0;0;4;0;0;0;0;0;0;0;2;14;2017-11-16;"Mehdi Dioury";"Forsvar";"TIL"
411;"250278.jpg";"Mour Samb";310;"a";250278;"Elhadji Mour";"Samb";18;"";47;NA;NA;"0.1";"3.8";-3;0;3;0;FALSE;0;0,1;"0.3";125;95;0;0;0;0;0;0;18;0;"1.1";"0.0";"0.0";FALSE;445;0;0;1;11;0;0;1;0;0;0;0;4;14;2017-11-16;"Elhadji Mour Samb";"Angrep";"TIL"
412;"112467.jpg";"Ba";278;"u";112467;"El-Hadji";"Ba";8;"Terminert kontrakt";47;0;0;"0.0";"4.7";-3;0;3;0;FALSE;0;0,3;"0.0";446;390;0;0;0;0;0;0;22;0;"2.0";"0.0";"0.0";FALSE;877;0;1;2;16;0;0;3;0;0;2;1;3;12;2017-11-16;"El-Hadji Ba";"Midtbane";"STB"
413;"93287.jpg";"Veldwijk";2745;"u";93287;"Lars";"Veldwijk";10;"Låneavtale utløpt";55;0;0;"0.0";"10.7";0;0;0;0;FALSE;2;0,6;"0.0";2828;2863;3;0;0;0;0;0;59;0;"3.7";"0.0";"0.0";FALSE;1298;5;2;3;13;0;0;1;0;0;4;0;4;1;2017-11-16;"Lars Veldwijk";"Angrep";"AAFK"
414;"113828.jpg";"Berntsen";311;"a";113828;"Daniel";"Berntsen";15;"";63;NA;NA;"0.2";"3.3";-2;0;2;0;FALSE;0;0,1;"1.0";86;29;0;0;0;0;0;0;21;1;"1.2";"1.0";"1.0";FALSE;665;0;1;0;13;0;0;3;0;0;0;0;3;15;2017-11-16;"Daniel Berntsen";"Midtbane";"VIF"
415;"133095.jpg";"Skoda";305;"u";133095;"Michal";"Skoda";27;"Lån avsluttet";53;0;0;"0.0";"3.6";-7;0;7;0;FALSE;0;0,3;"0.0";479;420;1;0;0;0;0;0;19;0;"1.5";"0.0";"0.0";FALSE;408;1;0;1;10;0;0;0;0;0;0;0;4;5;2017-11-16;"Michal Skoda";"Angrep";"LSK"
416;"12028.jpg";"Fredrikson";310;"a";12028;"Otto";"Fredrikson";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";21;40;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-11-16;"Otto Fredrikson";"Keeper";"TIL"
417;"51539.jpg";"Atta";1250;"u";51539;"Walid";"Atta";16;"Kontrakt terminert";43;0;0;"0.0";"0.2";-2;0;2;0;FALSE;0;0;"0.0";3;1;0;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;0;2;11;2017-11-16;"Walid Atta";"Forsvar";"SOG"
418;"77796.jpg";"Alex Nimely";278;"u";77796;"Alex";"Tchuimeni-Nimely";20;"Kontrakt terminert";51;0;0;"0.0";"4.1";-4;0;4;0;FALSE;0;0,1;"0.0";127;132;0;0;0;0;0;0;21;0;"1.6";"0.0";"0.0";FALSE;284;2;0;0;13;0;0;1;0;0;0;0;4;12;2017-11-16;"Alex Tchuimeni-Nimely";"Angrep";"STB"
419;"420596.jpg";"Gran";305;"a";420596;"Tobias";"Gran";16;"";42;NA;NA;"0.0";"0.0";-3;0;3;0;FALSE;0;0,1;"0.0";55;103;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-11-16;"Tobias Gran";"Angrep";"LSK"
420;"66513.jpg";"Fejzullahu";2997;"u";66513;"Erton";"Fejzullahu";44;"Skrevet under for Kalmar";63;0;0;"0.0";"4.1";-2;0;2;0;FALSE;0;0,1;"0.0";212;213;0;0;0;0;0;0;26;0;"2.2";"0.0";"0.0";FALSE;517;2;0;4;3;0;0;1;0;0;2;0;4;10;2017-11-16;"Erton Fejzullahu";"Angrep";"SO8"
421;"420890.jpg";"Vetlesen";278;"s";420890;"Hugo";"Vetlesen";25;"Suspendert - Tilbake 26. november";43;NA;NA;"0.5";"13.7";-2;0;2;0;FALSE;0;1,6;"2.3";1296;2112;24;4;0;0;0;0;59;2;"2.4";"2.0";"2.0";FALSE;1846;0;3;6;30;0;0;5;0;0;5;0;3;12;2017-11-16;"Hugo Vetlesen";"Midtbane";"STB"
422;"420676.jpg";"Aas";310;"a";420676;"Peter";"Aas";20;"";43;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;0,1;"0.0";25;35;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-11-16;"Peter Aas";"Midtbane";"TIL"
423;"247416.jpg";"Borchgrevink";311;"a";247416;"Christian";"Borchgrevink";18;"";42;NA;NA;"0.0";"0.5";-3;0;3;0;FALSE;0;0;"0.0";15;17;0;0;0;0;0;0;2;0;"2.0";"0.0";"0.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;2;15;2017-11-16;"Christian Borchgrevink";"Forsvar";"VIF"
424;"59124.jpg";"Shroot";312;"u";59124;"Robin";"Shroot";23;"Tilbake til Hødd";46;0;0;"0.0";"1.3";-4;0;4;0;FALSE;0;0;"0.0";65;61;0;0;0;0;0;0;6;0;"1.0";"0.0";"0.0";FALSE;183;0;0;0;6;0;0;1;0;0;0;0;4;16;2017-11-16;"Robin Shroot";"Angrep";"VIK"
425;"420997.jpg";"Olden Larsen";311;"a";420997;"Lars";"Olden Larsen";53;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";20;36;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-11-16;"Lars Olden Larsen";"Midtbane";"VIF"
426;"219231.jpg";"Kristiansen";305;"a";219231;"Henrik Loholt";"Kristiansen";28;"";42;NA;NA;"0.0";"0.0";-3;0;3;0;FALSE;0;0;"0.0";9;13;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-11-16;"Henrik Loholt Kristiansen";"Midtbane";"LSK"
427;"420961.jpg";"Holt";3334;"u";420961;"Mats";"Holt";23;"Frigitt";40;0;0;"0.0";"0.3";0;0;0;0;FALSE;0;0;"0.0";12;18;0;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;4;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-11-16;"Mats Holt";"Forsvar";"SAN"
428;"53182.jpg";"Janukiewicz";2364;"u";53182;"Radoslaw";"Janukiewicz";12;"Solgt";40;0;0;"0.0";"3.8";0;0;0;0;FALSE;0;0,7;"0.0";1215;1539;6;0;0;0;0;0;15;0;"3.0";"0.0";"0.0";FALSE;450;0;0;1;7;0;0;0;0;15;0;0;1;13;2017-11-16;"Radoslaw Janukiewicz";"Keeper";"SIF"
429;"420965.jpg";"Brynhildsen";278;"a";420965;"Ola";"Brynhildsen";30;"";42;NA;NA;"0.6";"1.9";-3;0;3;0;FALSE;0;0;"2.7";9;23;0;2;0;0;0;0;8;6;"2.7";"3.0";"3.0";FALSE;43;1;0;0;0;0;0;0;0;0;0;0;3;12;2017-11-16;"Ola Brynhildsen";"Midtbane";"STB"
430;"420964.jpg";"Rena Olsen";278;"a";420964;"Morten";"Rena Olsen";45;"";40;NA;NA;"0.0";"-0.3";0;0;0;0;FALSE;0;0;"0.0";10;23;0;0;0;0;0;0;-1;0;"-0.5";"0.0";"0.0";FALSE;13;0;0;0;1;0;0;0;1;0;0;0;2;12;2017-11-16;"Morten Rena Olsen";"Forsvar";"STB"
431;"421159.jpg";"Velde";3376;"a";421159;"Kristoffer";"Velde";33;"";45;NA;NA;"0.3";"3.8";0;0;0;0;FALSE;0;0;"1.3";6;19;0;0;0;0;0;0;17;1;"2.4";"1.0";"1.0";FALSE;250;0;2;1;4;0;0;0;0;0;1;0;3;3;2017-11-16;"Kristoffer Velde";"Midtbane";"FKH"
432;"223095.jpg";"Botheim";197;"a";223095;"Erik";"Botheim";34;"";45;NA;NA;"0.0";"0.2";0;0;0;0;FALSE;0;0;"0.0";9;14;0;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;9;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-11-16;"Erik Botheim";"Angrep";"RBK"
433;"421776.jpg";"Fredriksen";1250;"a";421776;"Ulrik";"Fredriksen";31;"";45;NA;NA;"0.1";"6.0";0;0;0;0;FALSE;0;0,2;"0.3";115;253;2;2;0;0;0;0;27;0;"1.7";"0.0";"0.0";FALSE;1155;0;0;5;19;0;0;1;1;0;3;0;4;11;2017-11-16;"Ulrik Fredriksen";"Angrep";"SOG"
434;"245740.jpg";"Shamohammad";3334;"a";245740;"Sabawon";"Shamohammad";25;"";45;NA;NA;"0.1";"0.9";0;0;0;0;FALSE;0;0;"0.3";3;7;0;0;0;0;0;0;4;0;"1.0";"0.0";"0.0";FALSE;88;0;0;0;1;0;0;0;0;0;0;0;3;9;2017-11-16;"Sabawon Shamohammad";"Midtbane";"SAN"
435;"422470.jpg";"Østigård";203;"a";422470;"Leo";"Skiri Østigård";51;"";40;NA;NA;"0.0";"0.3";0;0;0;0;FALSE;0;0;"0.0";7;17;0;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;8;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-11-16;"Leo Skiri Østigård";"Forsvar";"MOL"
436;"422498.jpg";"Johan";278;"a";422498;"Anders";"Johansen";50;"";39;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0;"0.0";2;9;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-11-16;"Anders Johansen";"Forsvar";"STB"
437;"3714.jpg";"Waehler";1250;"a";3714;"Kjetil";"Waehler";41;"";44;NA;NA;"0.7";"6.1";-1;0;1;0;FALSE;1;0,1;"3.0";137;206;2;3;0;0;0;0;27;2;"1.9";"3.0";"3.0";FALSE;1044;1;0;1;17;0;0;4;0;0;3;1;2;11;2017-11-16;"Kjetil Waehler";"Forsvar";"SOG"
438;"83635.jpg";"Næss Lund";1250;"a";83635;"Espen";"Næss Lund";37;"";45;NA;NA;"0.0";"2.4";0;0;0;0;FALSE;0;0;"0.0";2;4;0;0;0;0;0;0;11;0;"1.4";"0.0";"0.0";FALSE;233;0;0;1;5;0;0;0;0;0;0;0;2;11;2017-11-16;"Espen Næss Lund";"Forsvar";"SOG"
439;"423911.jpg";"Ideki";3376;"a";423911;"Anthony";"Ideki";35;"";54;NA;NA;"0.7";"5.2";-1;0;1;0;FALSE;0;0;"4.0";8;14;0;1;0;0;0;0;28;3;"2.3";"4.0";"4.0";FALSE;505;2;0;1;12;0;0;0;0;0;1;0;3;3;2017-11-16;"Anthony Ideki";"Midtbane";"FKH"
440;"422313.jpg";"Breistøl";3334;"a";422313;"Ole";"Breistøl";30;"";45;NA;NA;"0.0";"0.2";0;0;0;0;FALSE;0;0;"0.0";2;5;0;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;3;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-11-16;"Ole Breistøl";"Midtbane";"SAN"
441;"429452.jpg";"Karlsbakk";2745;"a";429452;"Markus";"Karlsbakk";NA;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;2;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2017-11-16;"Markus Karlsbakk";"Angrep";"AAFK"
442;"48425.jpg";"Papazoglou";2745;"a";48425;"Athanasios";"Papazoglou";NA;"";49;NA;NA;"0.8";"8.4";-11;0;11;0;FALSE;1;0,4;"3.7";750;1005;11;5;0;0;0;0;41;8;"4.1";"4.0";"4.0";FALSE;881;3;1;0;23;0;0;2;0;0;8;0;4;1;2017-11-16;"Athanasios Papazoglou";"Angrep";"AAFK"
443;"422231.jpg";"Bildöy";303;"a";422231;"Marius";"Bildöy";NA;"";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;1;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2017-11-16;"Marius Bildöy";"Angrep";"BRA"
444;"200073.jpg";"Serafin";3376;"a";200073;"Jakob";"Serafin";NA;"";53;NA;NA;"0.6";"4.2";-7;-1;7;1;FALSE;0;0,1;"3.3";52;88;2;2;0;0;0;0;22;7;"2.4";"3.0";"3.0";FALSE;748;1;0;2;13;0;0;2;0;0;0;0;3;3;2017-11-16;"Jakob Serafin";"Midtbane";"FKH"
445;"106333.jpg";"Oby";3835;"a";106333;"Olav";"Oby";NA;"";49;NA;NA;"0.1";"2.2";-1;0;1;0;FALSE;0;0;"0.3";2;4;0;1;0;0;0;0;11;0;"1.6";"0.0";"0.0";FALSE;417;0;0;1;6;0;0;1;0;0;0;0;3;4;2017-11-16;"Olav Oby";"Midtbane";"KBK"
446;"432254.jpg";"Gjertsen";3835;"a";432254;"Torgil";"Gjertsen";NA;"";47;NA;NA;"1.6";"14.5";2;0;-2;0;FALSE;3;2,7;"7.7";273;2135;15;51;0;0;0;0;68;3;"6.8";"8.0";"8.0";FALSE;784;6;2;5;9;0;0;0;0;0;8;0;3;4;2017-11-16;"Torgil Gjertsen";"Midtbane";"KBK"
447;"152655.jpg";"Maric";305;"a";152655;"Marko";"Maric";1;"";45;NA;NA;"0.0";"0.4";0;0;0;0;FALSE;0;0;"0.0";2;4;0;0;0;0;0;0;2;0;"2.0";"0.0";"0.0";FALSE;90;0;0;0;3;0;0;0;0;5;0;0;1;5;2017-11-16;"Marko Maric";"Keeper";"LSK"
448;"428224.jpg";"Christiansen";305;"a";428224;"Mads Hedenstad";"Christiansen";40;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;10;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-11-16;"Mads Hedenstad Christiansen";"Keeper";"LSK"
449;"432256.jpg";"Ezeh";305;"a";432256;"Chrales";"Ezeh";8;"";50;NA;NA;"0.5";"4.8";0;0;0;0;FALSE;0;0,1;"2.3";36;74;4;0;0;0;0;0;24;2;"2.2";"2.0";"2.0";FALSE;887;0;0;3;14;0;0;0;0;0;0;0;3;5;2017-11-16;"Chrales Ezeh";"Midtbane";"LSK"
450;"431000.jpg";"Ranmark";203;"a";431000;"Mathias Eriksen";"Ranmark";26;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;3;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;28;0;0;0;2;0;0;0;0;1;0;0;1;6;2017-11-16;"Mathias Eriksen Ranmark";"Keeper";"MOL"
451;"52210.jpg";"Telo";203;"i";52210;"Christopher";"Telo";32;"Ukjent - Sjanse for å spille: 0%";45;NA;NA;"0.0";"0.4";-10;0;10;0;FALSE;0;0;"0.0";48;58;0;0;0;0;0;0;2;0;"1.0";"0.0";"0.0";FALSE;97;0;0;0;2;0;0;1;0;0;0;0;2;6;2017-11-16;"Christopher Telo";"Forsvar";"MOL"
452;"61855.jpg";"Forren";203;"s";61855;"Vegard";"Forren";29;"Suspendert - Tilbake 26. november";55;NA;NA;"0.6";"4.0";0;0;0;0;FALSE;0;0,5;"3.3";147;477;37;4;0;0;0;0;22;1;"2.2";"3.0";"3.0";FALSE;857;0;0;2;11;0;0;3;0;0;1;0;2;6;2017-11-16;"Vegard Forren";"Forsvar";"MOL"
453;"185354.jpg";"Ronningen";203;"u";185354;"Eskil";"Ronningen";NA;"Ikke i a-lagsstall";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";2;2;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-11-16;"Eskil Ronningen";"Midtbane";"MOL"
454;"179279.jpg";"M Konradsen";197;"a";179279;"Morten";"Konradsen";22;"";53;NA;NA;"0.2";"0.8";-2;0;2;0;FALSE;0;0;"1.0";4;5;0;0;0;0;0;0;4;2;"1.3";"1.0";"1.0";FALSE;124;0;0;0;2;0;0;0;0;0;0;0;3;8;2017-11-16;"Morten Konradsen";"Midtbane";"RBK"
455;"429586.jpg";"Levi";197;"a";429586;"Jonathan";"Levi";17;"";58;NA;NA;"0.1";"0.9";-2;0;2;0;FALSE;0;0;"0.7";24;27;0;0;0;0;0;0;5;1;"1.0";"1.0";"1.0";FALSE;117;0;0;0;1;0;0;0;0;0;0;0;3;8;2017-11-16;"Jonathan Levi";"Midtbane";"RBK"
456;"104992.jpg";"van Berkel";3334;"a";104992;"Crescendo";"van Berkel";14;"";39;NA;NA;"0.6";"5.6";-6;0;6;0;FALSE;0;0,1;"2.3";16;55;0;3;0;0;0;0;22;6;"2.8";"2.0";"2.0";FALSE;629;0;0;3;7;0;0;2;0;0;0;0;2;9;2017-11-16;"Crescendo van Berkel";"Forsvar";"SAN"
457;"46142.jpg";"Grossmüller";3334;"a";46142;"Carlos";"Grossmüller";10;"";57;NA;NA;"0.5";"6.9";-3;-1;3;1;FALSE;1;1,1;"2.7";734;1458;20;3;0;0;0;0;40;5;"4.0";"3.0";"3.0";FALSE;605;3;2;1;10;0;1;1;0;0;5;0;3;9;2017-11-16;"Carlos Grossmüller";"Midtbane";"SAN"
458;"216576.jpg";"Støvland";3334;"u";216576;"Varg";"Støvland";20;"Ikke i spillerstallen";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-11-16;"Varg Støvland";"Midtbane";"SAN"
459;"249121.jpg";"Rodríguez";3334;"a";249121;"Facundo";"Rodríguez";NA;"";49;NA;NA;"0.1";"3.9";-6;0;6;0;FALSE;0;0,1;"0.3";258;328;5;1;0;0;0;0;19;1;"2.7";"0.0";"0.0";FALSE;299;2;1;1;4;0;0;1;0;0;0;0;4;9;2017-11-16;"Facundo Rodríguez";"Angrep";"SAN"
460;"199850.jpg";"Stige";2997;"u";199850;"Markus";"Stige";NA;"Ikke lenger i klubb";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-11-16;"Markus Stige";"Keeper";"SO8"
461;"61959.jpg";"Askar";2997;"a";61959;"Amin";"Askar";77;"";52;NA;NA;"0.3";"3.8";-3;-1;3;1;FALSE;0;0;"1.3";47;72;2;0;0;0;0;0;20;0;"2.2";"1.0";"1.0";FALSE;810;0;1;2;11;0;0;3;0;0;0;0;3;10;2017-11-16;"Amin Askar";"Midtbane";"SO8"
462;"175343.jpg";"Greenidge";1250;"a";175343;"Reiss";"Greenidge";16;"";45;NA;NA;"0.3";"6.7";0;0;0;0;FALSE;1;0,3;"1.3";132;294;4;0;0;0;0;0;30;1;"3.3";"1.0";"1.0";FALSE;791;1;1;2;12;0;0;2;0;0;2;0;2;11;2017-11-16;"Reiss Greenidge";"Forsvar";"SOG"
463;"186048.jpg";"Soltvedt";1250;"a";186048;"Joachim";"Soltvedt";30;"";48;NA;NA;"0.1";"1.0";-2;0;2;0;FALSE;0;0;"0.7";5;10;0;0;0;0;0;0;5;1;"1.3";"1.0";"1.0";FALSE;124;0;0;0;2;0;0;0;0;0;0;0;3;11;2017-11-16;"Joachim Soltvedt";"Midtbane";"SOG"
464;"423041.jpg";"Helgesen";1250;"a";423041;"Eivind";"Helgesen";35;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;3;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-11-16;"Eivind Helgesen";"Midtbane";"SOG"
465;"185999.jpg";"Braendsrod";1250;"a";185999;"Markus";"Braendsrod";20;"";55;NA;NA;"0.0";"0.9";0;0;0;0;FALSE;0;0;"0.0";1;1;0;0;0;0;0;0;5;0;"1.3";"0.0";"0.0";FALSE;84;0;0;1;1;0;0;0;0;0;0;0;4;11;2017-11-16;"Markus Braendsrod";"Angrep";"SOG"
466;"182325.jpg";"Opseth";1250;"u";182325;"Kristian Fardal";"Opseth";20;"Utlånt til Bodø Glimt";60;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;11;2017-11-16;"Kristian Fardal Opseth";"Angrep";"SOG"
467;"424807.jpg";"Jacobsen";310;"a";424807;"Elrend";"Jacobsen";31;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";3;6;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-11-16;"Elrend Jacobsen";"Keeper";"TIL"
468;"194616.jpg";"Gerkondani";310;"a";194616;"Garib";"Gerkondani";NA;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";2;6;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;14;2017-11-16;"Garib Gerkondani";"Angrep";"TIL"
469;"61988.jpg";"Kwarasey";311;"a";61988;"Adam";"Larsen Kwarasey";NA;"";50;NA;NA;"0.3";"8.0";0;0;0;0;FALSE;0;1,3;"1.7";169;1095;4;20;0;0;0;0;40;1;"3.3";"2.0";"2.0";FALSE;1080;0;0;2;20;0;0;0;0;47;4;0;1;15;2017-11-16;"Adam Larsen Kwarasey";"Keeper";"VIF"
470;"90572.jpg";"Cruz";312;"a";90572;"José Manuel";"Cruz Orozco";NA;"";49;NA;NA;"0.1";"-0.2";-1;0;1;0;FALSE;0;0;"0.7";7;9;0;0;0;0;0;0;-1;2;"-0.3";"1.0";"1.0";FALSE;190;0;0;0;8;0;0;0;1;0;0;0;2;16;2017-11-16;"José Manuel Cruz Orozco";"Forsvar";"VIK"
471;"68523.jpg";"Gregov";312;"a";68523;"Sime";"Gregov";13;"";47;NA;NA;"0.2";"1.5";-3;0;3;0;FALSE;0;0;"1.0";9;14;0;0;0;0;0;0;7;2;"0.8";"1.0";"1.0";FALSE;644;0;0;0;16;0;0;0;1;0;0;0;2;16;2017-11-16;"Sime Gregov";"Forsvar";"VIK"
472;"430300.jpg";"Husebo";312;"a";430300;"Jens";"Husebo";40;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;9;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;16;2017-11-16;"Jens Husebo";"Forsvar";"VIK"
